code,name,name_short,name_tv,gender,function,country_code,country,country_full,nationality,nationality_full,nationality_code,height,weight,disciplines,events,birth_date
1550227,AWANG Mohd Azizulhasni,AWANG MA,Mohd Azizulhasni AWANG,Male,Athlete,MAS,Malaysia,Malaysia,Malaysia,Malaysia,MAS,0,0.0,['Cycling Track'],"[""Men's Keirin"", ""Men's Sprint""]",1988-01-05
1550228,SAHROM Muhammad Shah Firdaus,SAHROM MSF,Muhammad Shah Firdaus SAHROM,Male,Athlete,MAS,Malaysia,Malaysia,Malaysia,Malaysia,MAS,0,0.0,['Cycling Track'],"[""Men's Keirin"", ""Men's Sprint""]",1995-11-26
1551805,VELASCO FUENTES Victoria,VELASCO FUENTES V,Victoria VELASCO FUENTES,Female,Athlete,MEX,Mexico,Mexico,Mexico,Mexico,MEX,0,0.0,['Cycling Track'],"[""Women's Omnium""]",2002-08-05
1551878,GAXIOLA GONZALEZ Daniela,GAXIOLA GONZALEZ D,Daniela GAXIOLA GONZALEZ,Female,Athlete,MEX,Mexico,Mexico,Mexico,Mexico,MEX,0,0.0,['Cycling Track'],"[""Women's Keirin"", ""Women's Sprint"", ""Women's Team Sprint""]",1992-11-25
1551880,VERDUGO OSUNA Yuli,VERDUGO OSUNA Y,Yuli VERDUGO OSUNA,Female,Athlete,MEX,Mexico,Mexico,Mexico,Mexico,MEX,0,0.0,['Cycling Track'],"[""Women's Keirin"", ""Women's Sprint"", ""Women's Team Sprint""]",1997-06-29
1551883,SALAZAR VALLES Jessica,SALAZAR VALLES J,Jessica SALAZAR VALLES,Female,Athlete,MEX,Mexico,Mexico,Mexico,Mexico,MEX,0,0.0,['Cycling Track'],"[""Women's Team Sprint""]",1995-09-21
1551906,PENA SALAS Ricardo,PENA SALAS R,Ricardo PENA SALAS,Male,Athlete,MEX,Mexico,Mexico,Mexico,Mexico,MEX,0,0.0,['Cycling Track'],"[""Men's Omnium""]",2001-06-30
1561941,UKPESERAYE Ese,UKPESERAYE E,Ese UKPESERAYE,Female,Athlete,NGR,Nigeria,Nigeria,Nigeria,Nigeria,NGR,0,0.0,"['Cycling Road', 'Cycling Track']","[""Women's Road Race"", ""Women's Keirin"", ""Women's Sprint""]",1999-03-21
1566120,KOKAS Raphael,KOKAS R,Raphael KOKAS,Male,Athlete,AUT,Austria,Austria,Austria,Austria,AUT,0,0.0,['Cycling Track'],"[""Men's Madison""]",2004-11-07
1566122,SCHMIDBAUER Maximilian,SCHMIDBAUER M,Maximilian SCHMIDBAUER,Male,Athlete,AUT,Austria,Austria,Austria,Austria,AUT,0,0.0,['Cycling Track'],"[""Men's Madison""]",2001-12-23
1566123,WAFLER Tim,WAFLER T,Tim WAFLER,Male,Athlete,AUT,Austria,Austria,Austria,Austria,AUT,0,0.0,['Cycling Track'],"[""Men's Omnium""]",2002-01-28
1569377,TJON EN FA Jair,TJON EN FA J,Jair TJON EN FA,Male,Athlete,SUR,Suriname,Suriname,Suriname,Suriname,SUR,0,0.0,['Cycling Track'],"[""Men's Keirin"", ""Men's Sprint""]",1993-10-19
1572953,PIKULIK Daria,PIKULIK D,Daria PIKULIK,Female,Athlete,POL,Poland,Poland,Poland,Poland,POL,0,0.0,['Cycling Track'],"[""Women's Madison"", ""Women's Omnium""]",1997-01-06
1572958,RUDYK Mateusz,RUDYK M,Mateusz RUDYK,Male,Athlete,POL,Poland,Poland,Poland,Poland,POL,0,0.0,['Cycling Track'],"[""Men's Keirin"", ""Men's Sprint""]",1995-07-20
1572960,LOS Urszula,LOS U,Urszula LOS,Female,Athlete,POL,Poland,Poland,Poland,Poland,POL,0,0.0,['Cycling Track'],"[""Women's Keirin"", ""Women's Sprint"", ""Women's Team Sprint""]",1994-02-18
1573035,KARWACKA Marlena,KARWACKA M,Marlena KARWACKA,Female,Athlete,POL,Poland,Poland,Poland,Poland,POL,0,0.0,['Cycling Track'],"[""Women's Keirin"", ""Women's Sprint"", ""Women's Team Sprint""]",1997-02-20
1573036,PETRI Paulina,PETRI P,Paulina PETRI,Female,Alternate Athlete,POL,Poland,Poland,Poland,Poland,POL,0,0.0,['Cycling Track'],"[""Women's Team Sprint""]",2000-02-03
1573037,SIBIAK Nikola,SIBIAK N,Nikola SIBIAK,Female,Athlete,POL,Poland,Poland,Poland,Poland,POL,0,0.0,['Cycling Track'],"[""Women's Keirin"", ""Women's Sprint"", ""Women's Team Sprint""]",2000-06-21
1573043,BANASZEK Alan,BANASZEK A,Alan BANASZEK,Male,Athlete,POL,Poland,Poland,Poland,Poland,POL,0,0.0,['Cycling Track'],"[""Men's Omnium""]",1997-10-30
1573045,LORKOWSKA Patrycja,LORKOWSKA P,Patrycja LORKOWSKA,Female,Alternate Athlete,POL,Poland,Poland,Poland,Poland,POL,0,0.0,['Cycling Track'],"[""Women's Madison""]",1998-12-04
1573046,PIKULIK Wiktoria,PIKULIK W,Wiktoria PIKULIK,Female,Athlete,POL,Poland,Poland,Poland,Poland,POL,0,0.0,['Cycling Track'],"[""Women's Madison"", ""Women's Omnium""]",1998-06-15
1878415,STENBERG Anita,STENBERG A,Anita STENBERG,Female,Athlete,NOR,Norway,Norway,Norway,Norway,NOR,0,0.0,['Cycling Track'],"[""Women's Omnium""]",1992-08-28
1879048,HANSEN Tobias Aagaard,HANSEN TA,Tobias Aagaard HANSEN,Male,Athlete,DEN,Denmark,Denmark,Denmark,Denmark,DEN,0,0.0,['Cycling Track'],"[""Men's Madison"", ""Men's Omnium"", ""Men's Team Pursuit""]",2002-03-10
1879050,LETH Lasse Norman,LETH LN,Lasse Norman LETH,Male,Alternate Athlete,DEN,Denmark,Denmark,Denmark,Denmark,DEN,0,0.0,['Cycling Track'],"[""Men's Madison"", ""Men's Team Pursuit""]",1992-02-11
1879051,LETH Julie Norman,LETH JN,Julie Norman LETH,Female,Athlete,DEN,Denmark,Denmark,Denmark,Denmark,DEN,0,0.0,['Cycling Track'],"[""Women's Madison"", ""Women's Omnium""]",1992-07-13
1879057,DIDERIKSEN Amalie,DIDERIKSEN A,Amalie DIDERIKSEN,Female,Athlete,DEN,Denmark,Denmark,Denmark,Denmark,DEN,0,0.0,['Cycling Track'],"[""Women's Madison"", ""Women's Omnium""]",1996-05-24
1879160,MOERKOEV Michael,MOERKOEV M,Michael MOERKOEV,Male,Athlete,DEN,Denmark,Denmark,Denmark,Denmark,DEN,0,0.0,"['Cycling Road', 'Cycling Track']","[""Men's Road Race"", ""Men's Madison"", ""Men's Team Pursuit""]",1985-04-30
1879161,BEVORT Carl-Frederik,BEVORT CF,Carl-Frederik BEVORT,Male,Athlete,DEN,Denmark,Denmark,Denmark,Denmark,DEN,0,0.0,['Cycling Track'],"[""Men's Team Pursuit""]",2003-11-24
1879162,KLINGE Ellen Hjollund,KLINGE EH,Ellen Hjollund KLINGE,Female,Alternate Athlete,DEN,Denmark,Denmark,Denmark,Denmark,DEN,0,0.0,['Cycling Track'],"[""Women's Madison""]",2000-12-31
1879179,PEDERSEN Rasmus Lund,PEDERSEN RL,Rasmus Lund PEDERSEN,Male,Athlete,DEN,Denmark,Denmark,Denmark,Denmark,DEN,0,0.0,['Cycling Track'],"[""Men's Team Pursuit""]",1998-07-09
1879180,LARSEN Niklas,LARSEN N,Niklas LARSEN,Male,Athlete,DEN,Denmark,Denmark,Denmark,Denmark,DEN,0,0.0,['Cycling Track'],"[""Men's Madison"", ""Men's Omnium"", ""Men's Team Pursuit""]",1997-03-22
1887849,MOHD ASRI Nurul Izzah Izzati,MOHD ASRI NII,Nurul Izzah Izzati MOHD ASRI,Female,Athlete,MAS,Malaysia,Malaysia,Malaysia,Malaysia,MAS,0,0.0,['Cycling Track'],"[""Women's Keirin"", ""Women's Sprint""]",2003-09-11
1889698,DOERNBACH Maximilian,DOERNBACH M,Maximilian DOERNBACH,Male,Athlete,GER,Germany,Germany,Germany,Germany,GER,0,0.0,['Cycling Track'],"[""Men's Keirin"", ""Men's Sprint"", ""Men's Team Sprint""]",1995-12-24
1889700,SCHROETER Nik,SCHROETER N,Nik SCHROETER,Male,Athlete,GER,Germany,Germany,Germany,Germany,GER,0,0.0,['Cycling Track'],"[""Men's Keirin"", ""Men's Sprint"", ""Men's Team Sprint""]",1998-06-12
1889701,BOETTICHER Stefan,BOETTICHER S,Stefan BOETTICHER,Male,Athlete,GER,Germany,Germany,Germany,Germany,GER,0,0.0,['Cycling Track'],"[""Men's Team Sprint""]",1992-02-01
1889702,HINZE Emma,HINZE E,Emma HINZE,Female,Athlete,GER,Germany,Germany,Germany,Germany,GER,0,0.0,['Cycling Track'],"[""Women's Keirin"", ""Women's Sprint"", ""Women's Team Sprint""]",1997-09-17
1889703,GRABOSCH Pauline,GRABOSCH P,Pauline GRABOSCH,Female,Athlete,GER,Germany,Germany,Germany,Germany,GER,0,0.0,['Cycling Track'],"[""Women's Keirin"", ""Women's Sprint"", ""Women's Team Sprint""]",1998-01-14
1889704,FRIEDRICH Lea,FRIEDRICH L,Lea FRIEDRICH,Female,Athlete,GER,Germany,Germany,Germany,Germany,GER,0,0.0,['Cycling Track'],"[""Women's Keirin"", ""Women's Sprint"", ""Women's Team Sprint""]",2000-01-07
1889705,PROEPSTER Alessa,PROEPSTER A,Alessa PROEPSTER,Female,Alternate Athlete,GER,Germany,Germany,Germany,Germany,GER,0,0.0,['Cycling Track'],"[""Women's Team Sprint""]",2001-03-04
1889706,KLUGE Roger,KLUGE R,Roger KLUGE,Male,Athlete,GER,Germany,Germany,Germany,Germany,GER,0,0.0,['Cycling Track'],"[""Men's Madison"", ""Men's Omnium"", ""Men's Team Pursuit""]",1986-02-05
1889707,REINHARDT Theo,REINHARDT T,Theo REINHARDT,Male,Athlete,GER,Germany,Germany,Germany,Germany,GER,0,0.0,['Cycling Track'],"[""Men's Madison"", ""Men's Team Pursuit""]",1990-09-17
1889708,GROSS Felix,GROSS F,Felix GROSS,Male,Alternate Athlete,GER,Germany,Germany,Germany,Germany,GER,0,0.0,['Cycling Track'],"[""Men's Madison"", ""Men's Team Pursuit""]",1998-09-04
1889726,BRAUSSE Franziska,BRAUSSE F,Franziska BRAUSSE,Female,Athlete,GER,Germany,Germany,Germany,Germany,GER,0,0.0,['Cycling Track'],"[""Women's Madison"", ""Women's Omnium"", ""Women's Team Pursuit""]",1998-11-20
1889727,KROEGER Mieke,KROEGER M,Mieke KROEGER,Female,Athlete,GER,Germany,Germany,Germany,Germany,GER,0,0.0,"['Cycling Road', 'Cycling Track']","[""Women's Individual Time Trial"", ""Women's Team Pursuit""]",1993-07-18
1889730,KLEIN Lisa,KLEIN L,Lisa KLEIN,Female,Athlete,GER,Germany,Germany,Germany,Germany,GER,0,0.0,['Cycling Track'],"[""Women's Madison"", ""Women's Team Pursuit""]",1996-07-15
1889731,SUESSEMILCH Laura,SUESSEMILCH L,Laura SUESSEMILCH,Female,Athlete,GER,Germany,Germany,Germany,Germany,GER,0,0.0,['Cycling Track'],"[""Women's Team Pursuit""]",1997-02-23
1889736,REISSNER Lena,REISSNER L,Lena REISSNER,Female,Athlete,GER,Germany,Germany,Germany,Germany,GER,0,0.0,['Cycling Track'],"[""Women's Madison"", ""Women's Omnium"", ""Women's Team Pursuit""]",2000-11-14
1889738,BUCK-GRAMCKO Tobias,BUCK-GRAMCKO T,Tobias BUCK-GRAMCKO,Male,Athlete,GER,Germany,Germany,Germany,Germany,GER,0,0.0,['Cycling Track'],"[""Men's Team Pursuit""]",2001-01-01
1889748,TEUTENBERG Tim Torn,TEUTENBERG TT,Tim Torn TEUTENBERG,Male,Athlete,GER,Germany,Germany,Germany,Germany,GER,0,0.0,['Cycling Track'],"[""Men's Madison"", ""Men's Omnium"", ""Men's Team Pursuit""]",2002-06-19
1889773,SPIEGEL Luca,SPIEGEL L,Luca SPIEGEL,Male,Athlete,GER,Germany,Germany,Germany,Germany,GER,0,0.0,['Cycling Track'],"[""Men's Keirin"", ""Men's Sprint"", ""Men's Team Sprint""]",2004-04-23
1895643,BERTEAU Victoire,BERTEAU V,Victoire BERTEAU,Female,Athlete,FRA,France,France,France,France,FRA,0,0.0,"['Cycling Road', 'Cycling Track']","[""Women's Road Race"", ""Women's Team Pursuit""]",2000-08-16
1895646,BORRAS Marion,BORRAS M,Marion BORRAS,Female,Athlete,FRA,France,France,France,France,FRA,0,0.0,['Cycling Track'],"[""Women's Madison"", ""Women's Team Pursuit""]",1997-11-24
1895647,BOUDAT Thomas,BOUDAT T,Thomas BOUDAT,Male,Athlete,FRA,France,France,France,France,FRA,0,0.0,['Cycling Track'],"[""Men's Madison"", ""Men's Omnium"", ""Men's Team Pursuit""]",1994-02-24
1895657,COPPONI Clara,COPPONI C,Clara COPPONI,Female,Athlete,FRA,France,France,France,France,FRA,0,0.0,['Cycling Track'],"[""Women's Madison"", ""Women's Omnium"", ""Women's Team Pursuit""]",1999-01-12
1895663,DENIS Thomas,DENIS T,Thomas DENIS,Male,Athlete,FRA,France,France,France,France,FRA,0,0.0,['Cycling Track'],"[""Men's Team Pursuit""]",1997-07-18
1895673,FORTIN Valentine,FORTIN V,Valentine FORTIN,Female,Athlete,FRA,France,France,France,France,FRA,0,0.0,['Cycling Track'],"[""Women's Madison"", ""Women's Omnium"", ""Women's Team Pursuit""]",1999-04-24
1895680,GRENGBO Florian,GRENGBO F,Florian GRENGBO,Male,Athlete,FRA,France,France,France,France,FRA,0,0.0,['Cycling Track'],"[""Men's Team Sprint""]",2000-08-23
1895683,GROS Mathilde,GROS M,Mathilde GROS,Female,Athlete,FRA,France,France,France,France,FRA,0,0.0,['Cycling Track'],"[""Women's Keirin"", ""Women's Sprint""]",1999-04-27
1895684,HELAL Rayan,HELAL R,Rayan HELAL,Male,Athlete,FRA,France,France,France,France,FRA,0,0.0,['Cycling Track'],"[""Men's Keirin"", ""Men's Sprint"", ""Men's Team Sprint""]",1999-01-21
1895688,KOUAME Taky Marie Divine,KOUAME TMD,Taky Marie Divine KOUAME,Female,Athlete,FRA,France,France,France,France,FRA,0,0.0,['Cycling Track'],"[""Women's Keirin"", ""Women's Sprint""]",2002-07-30
1895693,LANDERNEAU Melvin,LANDERNEAU M,Melvin LANDERNEAU,Male,Alternate Athlete,FRA,France,France,France,France,FRA,0,0.0,['Cycling Track'],"[""Men's Team Sprint""]",1997-09-28
1895696,le NET Marie,le NET M,Marie le NET,Female,Athlete,FRA,France,France,France,France,FRA,0,0.0,['Cycling Track'],"[""Women's Team Pursuit""]",2000-01-25
1895707,NILSSON JULIEN Oscar,NILSSON JULIEN O,Oscar NILSSON JULIEN,Male,Alternate Athlete,FRA,France,France,France,France,FRA,0,0.0,['Cycling Track'],"[""Men's Madison"", ""Men's Team Pursuit""]",2002-01-10
1895716,TABELLION Valentin,TABELLION V,Valentin TABELLION,Male,Athlete,FRA,France,France,France,France,FRA,0,0.0,['Cycling Track'],"[""Men's Madison"", ""Men's Team Pursuit""]",1999-03-23
1895717,THOMAS Benjamin,THOMAS B,Benjamin THOMAS,Male,Athlete,FRA,France,France,France,France,FRA,0,0.0,['Cycling Track'],"[""Men's Madison"", ""Men's Omnium"", ""Men's Team Pursuit""]",1995-09-12
1895722,VIGIER Sebastien,VIGIER S,Sebastien VIGIER,Male,Athlete,FRA,France,France,France,France,FRA,0,0.0,['Cycling Track'],"[""Men's Keirin"", ""Men's Sprint"", ""Men's Team Sprint""]",1997-04-18
1897256,ZAYED Ebtissam,ZAYED E,Ebtissam ZAYED,Female,Athlete,EGY,Egypt,Egypt,Egypt,Egypt,EGY,0,0.0,['Cycling Track'],"[""Women's Omnium""]",1996-09-25
1897287,ABOUELHASSAN Youssef,ABOUELHASSAN Y,Youssef ABOUELHASSAN,Male,Athlete,EGY,Egypt,Egypt,Egypt,Egypt,EGY,0,0.0,['Cycling Track'],"[""Men's Omnium""]",2001-12-07
1898251,YAKOVLEV Mikhail,YAKOVLEV M,Mikhail YAKOVLEV,Male,Athlete,ISR,Israel,Israel,Israel,Israel,ISR,0,0.0,['Cycling Track'],"[""Men's Keirin"", ""Men's Sprint""]",2000-09-01
1903120,KOPECKY Lotte,KOPECKY L,Lotte KOPECKY,Female,Athlete,BEL,Belgium,Belgium,Belgium,Belgium,BEL,0,0.0,"['Cycling Road', 'Cycling Track']","[""Women's Road Race"", ""Women's Individual Time Trial"", ""Women's Omnium""]",1995-11-10
1903149,de CLERCQ Katrijn,de CLERCQ K,Katrijn de CLERCQ,Female,Athlete,BEL,Belgium,Belgium,Belgium,Belgium,BEL,0,0.0,['Cycling Track'],"[""Women's Madison"", ""Women's Omnium""]",2002-02-05
1903150,de VYLDER Lindsay,de VYLDER L,Lindsay de VYLDER,Male,Athlete,BEL,Belgium,Belgium,Belgium,Belgium,BEL,0,0.0,['Cycling Track'],"[""Men's Madison"", ""Men's Omnium"", ""Men's Team Pursuit""]",1995-05-30
1903151,DEGRENDELE Nicky,DEGRENDELE N,Nicky DEGRENDELE,Female,Athlete,BEL,Belgium,Belgium,Belgium,Belgium,BEL,0,0.0,['Cycling Track'],"[""Women's Keirin"", ""Women's Sprint""]",1996-10-11
1903152,DENS Tuur,DENS T,Tuur DENS,Male,Athlete,BEL,Belgium,Belgium,Belgium,Belgium,BEL,0,0.0,['Cycling Track'],"[""Men's Team Pursuit""]",2000-06-26
1903154,HESTERS Helene,HESTERS H,Helene HESTERS,Female,Athlete,BEL,Belgium,Belgium,Belgium,Belgium,BEL,0,0.0,['Cycling Track'],"[""Women's Madison""]",2005-01-03
1903158,WITTEVRONGEL Lani,WITTEVRONGEL L,Lani WITTEVRONGEL,Female,Alternate Athlete,BEL,Belgium,Belgium,Belgium,Belgium,BEL,0,0.0,['Cycling Track'],"[""Women's Madison""]",2004-07-12
1908518,CUADRADO FLOREZ Stefany,CUADRADO FLOREZ S,Stefany CUADRADO FLOREZ,Female,Athlete,COL,Colombia,Colombia,Colombia,Colombia,COL,0,0.0,['Cycling Track'],"[""Women's Keirin"", ""Women's Sprint""]",2006-05-02
1908522,GAVIRIA RENDON Fernando,GAVIRIA RENDON F,Fernando GAVIRIA RENDON,Male,Athlete,COL,Colombia,Colombia,Colombia,Colombia,COL,0,0.0,['Cycling Track'],"[""Men's Omnium""]",1994-08-19
1912507,BARKER Elinor,BARKER E,Elinor BARKER,Female,Athlete,GBR,Great Britain,Great Britain,Great Britain,Great Britain,GBR,0,0.0,['Cycling Track'],"[""Women's Madison"", ""Women's Omnium"", ""Women's Team Pursuit""]",1994-09-07
1912508,BARKER Megan,BARKER M,Megan BARKER,Female,Alternate Athlete,GBR,Great Britain,Great Britain,Great Britain,Great Britain,GBR,0,0.0,['Cycling Track'],"[""Women's Team Pursuit""]",1997-08-15
1912510,BIGHAM Daniel,BIGHAM D,Daniel BIGHAM,Male,Athlete,GBR,Great Britain,Great Britain,Great Britain,Great Britain,GBR,0,0.0,['Cycling Track'],"[""Men's Team Pursuit""]",1991-10-02
1912514,CAPEWELL Sophie,CAPEWELL S,Sophie CAPEWELL,Female,Athlete,GBR,Great Britain,Great Britain,Great Britain,Great Britain,GBR,0,0.0,['Cycling Track'],"[""Women's Keirin"", ""Women's Sprint"", ""Women's Team Sprint""]",1998-09-04
1912515,CARLIN Jack,CARLIN J,Jack CARLIN,Male,Athlete,GBR,Great Britain,Great Britain,Great Britain,Great Britain,GBR,0,0.0,['Cycling Track'],"[""Men's Keirin"", ""Men's Sprint"", ""Men's Team Sprint""]",1997-04-23
1912519,EVANS Neah,EVANS N,Neah EVANS,Female,Athlete,GBR,Great Britain,Great Britain,Great Britain,Great Britain,GBR,0,0.0,['Cycling Track'],"[""Women's Madison"", ""Women's Omnium"", ""Women's Team Pursuit""]",1990-08-01
1912522,FINUCANE Emma,FINUCANE E,Emma FINUCANE,Female,Athlete,GBR,Great Britain,Great Britain,Great Britain,Great Britain,GBR,0,0.0,['Cycling Track'],"[""Women's Keirin"", ""Women's Sprint"", ""Women's Team Sprint""]",2002-12-22
1912532,KNIGHT Josie,KNIGHT J,Josie KNIGHT,Female,Athlete,GBR,Great Britain,Great Britain,Great Britain,Great Britain,GBR,0,0.0,['Cycling Track'],"[""Women's Team Pursuit""]",1997-03-29
1912536,LOWE Ed,LOWE E,Ed LOWE,Male,Athlete,GBR,Great Britain,Great Britain,Great Britain,Great Britain,GBR,0,0.0,['Cycling Track'],"[""Men's Keirin"", ""Men's Sprint"", ""Men's Team Sprint""]",2003-08-24
1912538,MORRIS Anna,MORRIS A,Anna MORRIS,Female,Athlete,GBR,Great Britain,Great Britain,Great Britain,Great Britain,GBR,0,0.0,['Cycling Track'],"[""Women's Team Pursuit""]",1995-06-13
1912557,STEWART Mark,STEWART M,Mark STEWART,Male,Alternate Athlete,GBR,Great Britain,Great Britain,Great Britain,Great Britain,GBR,0,0.0,['Cycling Track'],"[""Men's Madison""]",1995-08-25
1912560,TANFIELD Charlie,TANFIELD C,Charlie TANFIELD,Male,Athlete,GBR,Great Britain,Great Britain,Great Britain,Great Britain,GBR,0,0.0,['Cycling Track'],"[""Men's Team Pursuit""]",1996-11-17
1912564,THOMAS Lowri,THOMAS L,Lowri THOMAS,Female,Alternate Athlete,GBR,Great Britain,Great Britain,Great Britain,Great Britain,GBR,0,0.0,['Cycling Track'],"[""Women's Team Sprint""]",1999-03-03
1912567,TRUMAN Joseph,TRUMAN J,Joseph TRUMAN,Male,Alternate Athlete,GBR,Great Britain,Great Britain,Great Britain,Great Britain,GBR,0,0.0,['Cycling Track'],"[""Men's Team Sprint""]",1997-02-14
1912568,TURNBULL Hamish,TURNBULL H,Hamish TURNBULL,Male,Athlete,GBR,Great Britain,Great Britain,Great Britain,Great Britain,GBR,0,0.0,['Cycling Track'],"[""Men's Keirin"", ""Men's Sprint"", ""Men's Team Sprint""]",1999-07-13
1912571,VERNON Ethan,VERNON E,Ethan VERNON,Male,Athlete,GBR,Great Britain,Great Britain,Great Britain,Great Britain,GBR,0,0.0,['Cycling Track'],"[""Men's Team Pursuit""]",2000-08-26
1912575,WOOD Oliver,WOOD O,Oliver WOOD,Male,Athlete,GBR,Great Britain,Great Britain,Great Britain,Great Britain,GBR,0,0.0,['Cycling Track'],"[""Men's Madison"", ""Men's Omnium"", ""Men's Team Pursuit""]",1995-11-26
1912786,PAUL Nicholas,PAUL N,Nicholas PAUL,Male,Athlete,TTO,Trinidad and Tobago,Trinidad and Tobago,Trinidad and Tobago,Trinidad and Tobago,TTO,0,0.0,['Cycling Track'],"[""Men's Keirin"", ""Men's Sprint""]",1998-09-23
1912790,BROWNE Kwesi,BROWNE K,Kwesi BROWNE,Male,Athlete,TTO,Trinidad and Tobago,Trinidad and Tobago,Trinidad and Tobago,Trinidad and Tobago,TTO,0,0.0,['Cycling Track'],"[""Men's Keirin"", ""Men's Sprint""]",1994-01-31
1915370,van den BOSSCHE Fabio,van den BOSSCHE F,Fabio van den BOSSCHE,Male,Athlete,BEL,Belgium,Belgium,Belgium,Belgium,BEL,0,0.0,['Cycling Track'],"[""Men's Madison"", ""Men's Omnium"", ""Men's Team Pursuit""]",2000-09-21
1915371,VANDENBRANDEN Noah,VANDENBRANDEN N,Noah VANDENBRANDEN,Male,Athlete,BEL,Belgium,Belgium,Belgium,Belgium,BEL,0,0.0,['Cycling Track'],"[""Men's Madison"", ""Men's Team Pursuit""]",2002-07-29
1918609,ANGSUTHASAWIT Jai,ANGSUTHASAWIT J,Jai ANGSUTHASAWIT,Male,Athlete,THA,Thailand,Thailand,Thailand,Thailand,THA,0,0.0,['Cycling Track'],"[""Men's Keirin"", ""Men's Sprint""]",1995-02-16
1920638,BAO Shanju,BAO S,BAO Shanju,Female,Athlete,CHN,China,People's Republic of China,China,People's Republic of China,CHN,0,0.0,['Cycling Track'],"[""Women's Sprint"", ""Women's Team Sprint""]",1997-11-03
1920639,GUO Yufang,GUO Y,GUO Yufang,Female,Athlete,CHN,China,People's Republic of China,China,People's Republic of China,CHN,0,0.0,['Cycling Track'],"[""Women's Keirin"", ""Women's Team Sprint""]",1999-03-15
1920640,YUAN Liying,YUAN L,YUAN Liying,Female,Athlete,CHN,China,People's Republic of China,China,People's Republic of China,CHN,0,0.0,['Cycling Track'],"[""Women's Keirin"", ""Women's Sprint"", ""Women's Team Sprint""]",2005-04-13
1920641,JIANG Yulu,JIANG Y,JIANG Yulu,Female,Alternate Athlete,CHN,China,People's Republic of China,China,People's Republic of China,CHN,0,0.0,['Cycling Track'],"[""Women's Team Sprint""]",2004-01-27
1920643,ZHOU Yu,ZHOU Y,ZHOU Yu,Male,Athlete,CHN,China,People's Republic of China,China,People's Republic of China,CHN,0,0.0,['Cycling Track'],"[""Men's Keirin"", ""Men's Sprint"", ""Men's Team Sprint""]",1999-01-05
1920645,GUO Shuai,GUO S,GUO Shuai,Male,Athlete,CHN,China,People's Republic of China,China,People's Republic of China,CHN,0,0.0,['Cycling Track'],"[""Men's Team Sprint""]",1995-05-01
1920646,LIU Qi,LIU Q,LIU Qi,Male,Athlete,CHN,China,People's Republic of China,China,People's Republic of China,CHN,0,0.0,['Cycling Track'],"[""Men's Keirin"", ""Men's Sprint"", ""Men's Team Sprint""]",2000-11-29
1920649,LI Zhiwei,LI Z,LI Zhiwei,Male,Alternate Athlete,CHN,China,People's Republic of China,China,People's Republic of China,CHN,0,0.0,['Cycling Track'],"[""Men's Team Sprint""]",2004-01-28
1920670,LIU Jiali,LIU J,LIU Jiali,Female,Athlete,CHN,China,People's Republic of China,China,People's Republic of China,CHN,0,0.0,['Cycling Track'],"[""Women's Omnium""]",1994-04-06
1923040,BALSAMO Elisa,BALSAMO E,Elisa BALSAMO,Female,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,0,0.0,"['Cycling Road', 'Cycling Track']","[""Women's Road Race"", ""Women's Madison"", ""Women's Omnium"", ""Women's Team Pursuit""]",1998-02-27
1923042,GUAZZINI Vittoria,GUAZZINI V,Vittoria GUAZZINI,Female,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,0,0.0,['Cycling Track'],"[""Women's Madison"", ""Women's Team Pursuit""]",2000-12-26
1923048,CONSONNI Chiara,CONSONNI C,Chiara CONSONNI,Female,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,0,0.0,['Cycling Track'],"[""Women's Madison"", ""Women's Team Pursuit""]",1999-06-24
1923053,PATERNOSTER Letizia,PATERNOSTER L,Letizia PATERNOSTER,Female,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,0,0.0,['Cycling Track'],"[""Women's Omnium"", ""Women's Team Pursuit""]",1999-07-22
1923054,FIDANZA Martina,FIDANZA M,Martina FIDANZA,Female,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,0,0.0,['Cycling Track'],"[""Women's Keirin"", ""Women's Team Pursuit"", ""Women's Sprint""]",1999-11-05
1923516,VECE Miriam,VECE M,Miriam VECE,Female,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,0,0.0,['Cycling Track'],"[""Women's Keirin"", ""Women's Sprint""]",1997-03-16
1923517,LAMON Francesco,LAMON F,Francesco LAMON,Male,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,0,0.0,['Cycling Track'],"[""Men's Team Pursuit""]",1994-02-05
1923518,CONSONNI Simone,CONSONNI S,Simone CONSONNI,Male,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,0,0.0,['Cycling Track'],"[""Men's Madison"", ""Men's Omnium"", ""Men's Team Pursuit""]",1994-09-12
1923519,VIVIANI Elia,VIVIANI E,Elia VIVIANI,Male,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,0,0.0,"['Cycling Road', 'Cycling Track']","[""Men's Road Race"", ""Men's Madison"", ""Men's Omnium""]",1989-02-07
